"AccountEnabled","DeviceId","DeviceOSType","DeviceOSVersion","DisplayName","DeviceTrustType","ApproximateLastLogonTimeStamp"
"True","b3e4f174-b7ab-4047-9e3a-449454945382","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP922","ServerAd","9/9/2019 15:17:16"
"True","77cb1b8f-6fc9-411b-98fa-fab1255bce5e","Windows","10.0.17134.706","PMSCYUL1PLAP640",,
"True","c5a02470-462e-418f-bd30-428dd9c58455","Windows","10.0.17134.1365","PMSCYUL1TLAP010","ServerAd","8/26/2020 17:29:27"
"True","57030ad5-9126-46e9-a75d-d7fd3e9acd40","Windows","10.0.19042.1288","CACALNB54057","Workplace","3/3/2022 07:43:25"
"True","21fc3512-ae24-400c-ae7f-93236db81519","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1TLAP007","ServerAd","1/15/2020 13:33:07"
"True","14615d9d-1f8a-4cc6-8f8d-5826e2370d94","Windows","10.0.17134.112","PMSCYUL1PLAP976","ServerAd","9/30/2020 02:50:18"
"True","f91c988b-df1e-4601-9e62-75a79919494d","IPhone","13.3","Marie-Laurence?s iPhone","Workplace","9/19/2020 00:10:26"
"True","6135deb2-c8cb-49fb-a7b1-53c585afa990","IPhone","14.8","Isabelle?s iPhone","Workplace","11/7/2021 03:26:53"
"True","32df6432-feb7-45c1-b21c-978916e21430","Windows","10.0.17763.0","CAEDMNB54159","Workplace","10/14/2021 00:34:40"
"True","4a3fe955-3812-4e22-ba6d-1cb1ee074082","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PWKS123","ServerAd","2/26/2020 16:21:35"
"False","e7fa5b5e-8031-4c7b-8214-bf5f37ebdebc","IPhone","14.2","jsimard_IPhone_3/26/2021_2:25 AM","Workplace","3/26/2021 08:11:28"
"True","a9de7f62-f1ef-46bf-9a71-5c68312993d9","iOS","14.3","iPhone de Siwar","Workplace","3/29/2021 23:56:36"
"True","e6e3da3c-8c27-46f0-ad51-8380eec2b004","IPhone","14.2","iPhone de Marc","Workplace","1/11/2021 12:17:57"
"True","117c10b6-a6be-4cab-84b2-c6e198c24672","Windows","10.0.15063.0","PMSCYUL1PLAP050","Workplace","12/14/2017 21:02:22"
"True","645a7012-1271-49b5-8409-4d85815d2400","Windows","10.0.17134.112","PMSCYUL1PLAP798",,
"True","8f35f677-df9b-4b57-b719-c9a1a29c2908","Windows","10.0.17763.0","FXCOYUL3PLAP366","Workplace","5/25/2020 15:09:30"
"True","666531bd-914c-41df-bb81-48e777c84b56","Windows","10.0.15063.0","PMSCYUL1PLAP779","Workplace","8/6/2018 20:36:56"
"True","0c579537-67db-4df2-b822-0b4ac1478ed8","IPhone","14.4.1","Erika Veronique?s iPhone",,
"True","87794404-a0c8-4ccd-bb26-04084b0404d1","Windows","10.0.19043.1288","PMSCYUL3PLAP168",,
"True","80c54628-767d-4a4d-836e-f66553ab7175","IPad","13.3","iPad","Workplace","10/24/2021 04:27:27"
"True","7206f91f-e359-493f-b6bf-2b80b7d27be2","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP967","ServerAd","8/27/2021 15:59:20"
"True","2fabf74b-6122-4e8d-9506-4ecf4799e52d","IPhone","12.4","Nassima?s iPhone","Workplace","9/23/2019 07:46:11"
"True","45272fcf-e85e-4b92-9694-f34b6f18698a","Windows","10.0.19041.450","MININT-TRM68C0","ServerAd","11/4/2021 17:03:40"
"True","fa805846-e8e2-4a10-9dda-3f6eeb0fb9f9","IPad","14.4","User deleted for this device","Workplace","8/29/2021 05:29:38"
"True","fd923b4a-677e-4a5d-adca-4e615d412059","IPhone","15.1","Antoaneta's iPhone","Workplace","12/5/2021 03:26:31"
"True","b1bcf3b0-94ed-45b9-9614-7785459e7485","Windows","10.0.18363.1082","DESKTOP-8NGG328","Workplace","9/27/2020 20:29:54"
"True","a6e5234d-622d-4b92-8caa-4764b66ec93d","IPad","12.1.4","Marianne?s iPad","Workplace","9/1/2020 03:28:25"
"True","2b0b62b2-1850-410b-9401-752e5f6bc8e4","IPad","13.3.1","iPad GS","Workplace","4/4/2020 13:35:51"
"True","da3b476f-1ea9-497b-8298-595a871f010e","Windows","10.0.15063.0","PMSCYUL1OLAP10","Workplace","1/11/2018 13:44:15"
"True","c38eb9ce-9afc-4907-ae96-b1bbdc7e968d","Windows","10.0.17134.706","PMSCYUL1PLAP832",,
"True","96f69b72-a52e-4474-99dd-f7f5bdd50d4c","Windows","10.0.17134.1246","PMSCYUL1PLAP707","ServerAd",
"True","752f3d61-3175-45b1-b909-ccbff1238f64","IPhone","12.3.1","Dan's I-Phone","Workplace","6/8/2019 00:31:28"
"True","8e484c8b-2365-4d38-9667-bdfa41951b08","IPad","13.6.1","iPad","Workplace","4/22/2021 21:24:30"
"True","88e37533-e462-432d-8ee3-95dfe35539bd","Windows","10.0.19042.1052","Teguar-011","ServerAd","6/14/2021 23:12:24"
"True","e2997945-8fc0-4c3e-8747-133ce5475361","Windows","10.0.17134.112","PMSCYUL1PLAP552",,
"True","ffca97ab-ed63-4fab-9aa8-3898ea566b2c","Windows","10.0.19042.928","Teguar-028","ServerAd","6/17/2021 15:08:55"
"True","b12e2f15-2c53-44fa-8a07-acf3a2b42155","IPhone","12.4.1","Paul's iPhone","Workplace","9/24/2019 08:00:30"
"True","6fc464e3-e95a-4ece-bb23-7789166ac6b8","Windows","10.0.17134.1365","PMSCYUL1PLAP979","ServerAd","8/25/2020 15:47:08"
"True","751ab1c7-4f71-407a-8f5b-32ecf4e23892","IPad","13.7","cchan?s iPad","Workplace","2/23/2021 21:16:41"
"True","43b06dd2-8a2f-4d34-9663-cdbf969f0086","Windows","10.0.18363.1198","PMSCYUL1PLAP846","ServerAd","2/2/2021 22:27:04"
"True","19311afc-c556-4932-a718-94e92fb2b6bc","Windows","10.0.17134.112","PMSCYUL1PLAP817",,
"True","76795e03-5e43-4c78-a76b-a09423a00a8f","Windows","10.0.17134.706","PMSCYUL1PLAP171",,
"True","f501cab3-ac89-4ce3-90a8-c8b596261139","Windows","10.0.18363.1139","PMSCYUL1PLAPA16","ServerAd","11/27/2020 22:22:52"
"True","6c2b653c-3034-4eb5-8b3d-2ced32efda58","IPhone","13.3.1","iPhone","Workplace","2/13/2020 18:49:02"
"True","9c3626e1-f9a9-4465-9e4c-f4af0f5bb184","Windows","10.0.15063.0","PMSCYUL1PLAP800","Workplace","8/10/2018 13:33:51"
"True","274cc589-c326-4f89-8045-588e60a1d4ea","Windows","10.0.19041.450","PMSCYUL1PLAP726","ServerAd","12/9/2021 19:08:53"
"True","d974b182-44e4-4b62-800f-a09beb9eb929","Windows","10.0.15063.0","PMSCYUL1PLAP761","Workplace","9/17/2018 14:16:51"
"True","20267f0f-d82f-4087-83ff-774abd23b9ef","iOS","13.7","Yuellie?s iPhone","Workplace","1/13/2022 05:09:22"
"True","dfc8ff64-3b40-452f-823e-0818589ba866","IPhone","12.2","iPhone","Workplace","12/19/2019 13:53:50"
"True","ef11f035-bb64-44ea-9852-be04fccac226","Windows","10.0.17134.407","PMSCYUL3PLAP169",,
"False","b5717d87-627b-4e8e-b845-b64026f5ea2b","Windows","10.0.19043.1288","PMSCYUL3PLAP036","ServerAd","10/28/2021 17:46:56"
"True","2252e7af-b2fa-4761-8b7c-9d947ed1be4f","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP924","ServerAd","9/9/2019 15:48:26"
"True","e946be7d-7ba7-43b1-b8b4-3e4ba2502e37","Windows","10.0.15063.0","PHARMAS-SU7DKO4","Workplace","10/1/2018 05:38:07"
"True","77ecbb87-b302-49cd-86db-cc295d2d9e3e","Windows","10.0.19042.1237","MININT-913MDE6","ServerAd","10/8/2021 11:28:47"
"True","bfe3d102-4fa8-4cce-bf32-a0b5ea4b4764","IPhone","13.3","Ali?s iPhone",,
"True","695d4898-63e5-4107-9720-f3d9f7793afb","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP145","ServerAd","11/11/2019 13:03:02"
"True","5c6fbcbe-3b1c-4a92-a153-a6beca9acace","IPhone","14.2","MEVE","Workplace","12/12/2020 17:28:34"
"True","19a04531-a7a6-49e9-ad9c-d0a7c95577dc","Windows","10.0.19041.867","PMSCYUL1TLAP023","ServerAd","4/17/2021 22:21:21"
"True","137e78c9-78cf-49ae-be4f-37421d526291","Windows","10.0.17134.765","PMSCYUL1PLAP601",,
"True","a2c0dcbc-ab41-464d-a25f-ff2b88457593","IPhone","13.7","Patrick?s iPhone","Workplace","3/3/2021 18:58:11"
"True","274326af-83aa-40cf-975f-e9db8d009d83","Windows","10.0.17134.706","PMSCYUL1PLAP291",,
"True","522e57b0-3357-440c-a266-ff8f3b84c208","Windows","10.0.15063.0","PMSCYUL1PLAP467","Workplace","10/25/2018 13:24:59"
"True","cc9cdeb6-8f78-4e19-acbc-f37c118b53a6","IPhone","14.3","Elizabeth?s iPhone","Workplace","4/9/2021 12:53:50"
"True","3389d7d0-d506-4e1b-9200-53e1df838fa8","Windows","10.0.19043.1110","DESKTOP-U0GDBL7",,
"True","6c47ee4b-68e2-4992-a6c9-2990b23dd3c6","IPhone","14.3","Bug Off","Workplace","1/14/2022 12:14:56"
"True","2b283796-9de8-4fac-9440-08c99ce80683","IPhone","12.4.3","JJ","Workplace","1/7/2020 04:25:49"
"True","28c680fd-7530-42b8-b81c-fe747dd1e310","IPhone","12.3.1","iPhone isabelle","Workplace","7/16/2019 23:31:55"
"True","ec8dad5f-82db-44b2-a11e-ca59cc5a5085","Windows","10.0.15063.0","PMSCYUL3OLAP014","Workplace","1/3/2018 19:56:15"
"True","462668cb-edf3-4bea-81a3-19207269252a","iOS","14.1","iPhone de Marie-Laurence Tourillon","Workplace","12/7/2020 15:12:25"
"True","0dc4bb21-b469-43ec-a726-09821f92442a","Windows","10.0.19043.1466","PMSCYUL1PWKS066","ServerAd","2/22/2022 07:52:38"
"True","17de1283-3b19-448f-97b7-8bcbb248cd4a","Windows","10.0.19043.1052","PMSCYUL1PLAP578","ServerAd","10/12/2021 06:49:30"
"True","f2d30e4c-bb5c-403f-80e6-2c1274941ba5","Windows","10.0.19042.1165","PMSCYUL1PLAB06","ServerAd","9/10/2021 22:57:16"
"True","01d62ccc-e069-4e3a-9ab4-2b9e61361d90","IPhone","11.4.1","Richard's iPhone","Workplace","10/30/2019 17:23:14"
"True","9a5e0a65-746a-4cce-8e89-cbe887b7f6c4","Windows","10.0.19042.928","Teguar-new","ServerAd","4/27/2021 19:30:25"
"True","06bf8f42-c92a-4c35-8bd5-ef9ef904289d","Windows","10.0.17134.1667","PMSCYUL1PLAP189","ServerAd","9/7/2020 17:04:36"
"True","4a4f0a03-eed7-4701-8806-39549f2d64dd","Windows","10.0.17134.523","PMSCYUL1PLAP015",,
"True","88221ead-4834-43db-a72a-1c6551c165dc","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP908","ServerAd","1/28/2019 17:54:54"
"True","b8f12a5d-1bb3-4f6b-aafa-66e605066d49","Windows","10.0.17134.112","PMSCYUL1PLAP857",,
"True","1f2e9f36-10ea-411e-a4e4-005d8c763ef0","Windows 10 Enterprise","10.0 (15063)","LAPROY-JR693H2","ServerAd","3/5/2019 17:35:22"
"True","15b49694-c048-4df2-8347-5d18be1b3a8f","IPhone","12.1.4","Andrea?s iPhone","Workplace","11/5/2020 03:28:19"
"True","86fe5e4e-1ee7-4ca3-add2-8cc46cb21fd0","Android","10","samsungSM-A705W","Workplace","5/12/2021 05:22:49"
"True","de7d39ad-4936-4446-bb02-50ccbd2dc29c","Windows","10.0.17134.471","PMSCYUL1PLAP251",,
"True","fb4c06f7-bc0e-46ec-8dca-31774ae30282","IPhone","14.6","Greg?s iPhone","Workplace","6/28/2021 10:28:19"
"True","8acc77d1-5277-425e-9f9b-a405b5e17006","Windows","10.0.15063.0","PMSCYUL1PLAP133","Workplace","9/26/2018 11:32:20"
"True","af1e4fe0-24b6-4cac-a8d7-72aab7e8c08b","Windows","10.0.15063.0","PMSCYUL1PLAP610","Workplace","9/24/2018 11:25:01"
"True","748ddd65-3161-4f69-b8c7-c50a76245c69","Windows","10.0.15063.0","PMSCYUL1PLAP098","Workplace","2/12/2019 09:55:05"
"True","513dba02-d5e4-4886-a2e3-db9855b6b5bf","Windows","10.0.17134.765","PMSCYUL3PLAP033",,
"True","8d4a7f63-d7a7-4a00-8922-b58e9e6042fe","Windows","10.0.19042.1165","MININT-H7SFR0M","ServerAd","8/16/2021 20:52:58"
"True","1250e65e-ef8c-41c1-8778-24371ccaf3dd","iOS","14.3","iPhone","Workplace","11/9/2021 12:44:15"
"True","bea42870-c67c-441a-a70d-465cd53934bb","Android","10","HUAWEILYA-L0C","Workplace","10/14/2021 22:32:03"
"True","03df1943-0ea6-44c3-95cb-ee9494ae65a9","Windows","10.0.18363.0","Babak-Laptop","Workplace","2/2/2021 02:20:30"
"True","ee1fa3cf-3d81-4b0c-a626-7f96615806fa","Windows","10.0.18363.1556","PMSCYUL1PWKS090","ServerAd","7/11/2021 05:54:00"
"True","c34467fa-c3e0-4dbe-95bc-213b4149622a","IPhone","12.2","Caroline?s iPhone","Workplace","1/12/2021 15:28:44"
"True","36c03980-1b40-41a4-8a5e-9a5adc3c1e3b","Windows","10.0.15063.0","PMSCYUL1PLAP606","Workplace","7/9/2019 20:04:57"
"True","777c1ec3-fa01-41e5-8380-5c349f727f21","Windows","10.0.15063.0","PHARMAS-5FNGMKV","Workplace","11/16/2017 20:38:12"
"True","1543a3e9-a4d8-4e0d-b6ff-bf0bdcd04060","Windows","10.0.19044.1348","PMSCYUL1PLAP833","ServerAd","11/20/2021 18:56:32"
"True","a1b3e99e-5550-4190-8105-48ee1e17c5b0","Windows","10.0.15063.0","PMSCYUL1PLAP135","Workplace","8/15/2018 12:28:28"
"True","5037b4c4-ce18-40f8-b9b9-99fded8db4b5","iOS","14.3","iPhone","Workplace","5/9/2021 12:46:19"
"True","90fbab9c-ffc2-45d0-bf3a-cadfb34c4947","IPhone","14.2","iPhone de Raynald","Workplace","1/12/2021 17:26:07"
"True","e420990c-ea52-46ad-992f-913cbc069817","IPhone","14.2","Eric Martin?s iPhone","Workplace","10/1/2021 13:19:13"
"True","0331bf42-2668-4d73-ae7d-e94cac0f2db8","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PWKS124","ServerAd","2/17/2022 12:56:32"
"True","49528406-3ec6-4db8-8603-8448ce1ea00a","IPhone","13.7","Chris?s IPhone","Workplace","4/5/2021 18:50:01"
"True","2e7ff60b-264d-4fe7-8d75-0079df22b78a","Windows","10.0.17134.112","PMSCYUL1PLAP456",,
"True","f058d129-f97f-4bfe-a66f-df3a547f13c8","iOS","14.3","iPhone","Workplace","5/7/2021 12:19:51"
"True","e9a1592a-bef8-40bd-a25c-d9f148ad41ca","Windows","10.0.19042.1415","DESKTOP-5T4RQGE",,
"True","c10b9ebd-0d68-4925-ac8a-5157115367d2","Windows","10.0.17134.471","PMSCYUL1PLAP787",,
"True","e83da201-6e6d-4818-8320-98a488f9118c","Windows","10.0.15063.0","PMSCYUL1PLAP185","Workplace","9/4/2018 12:17:22"
"True","280a466d-f188-4b83-b645-f3fe8666c496","Windows","10.0.19042.1052","Teguar-004","ServerAd","5/31/2021 13:18:32"
"True","1dc1b1bc-a9f6-45af-8c11-e91d1cc6a4ec","IPad","13.3.1","Louise iPad NEW","Workplace","3/11/2020 19:38:35"
"True","4d60dac2-1dad-4a9b-a3d2-eb056e2b14a6","IPhone","14.3","fthelisso_IPhone_2/17/2021_3:05 PM","Workplace","12/31/2021 05:50:08"
"True","b8e29c00-3377-4221-9fe1-e8cdde6a2a32","IPhone","14.0.1","dfontain_IPhone_4/29/2021_10:19 PM","Workplace","4/29/2021 22:06:51"
"True","3f1b5221-61c2-489a-b2c7-97d3af235b00","IPad","14.3","Valerie?s iPad","Workplace","4/14/2021 19:15:43"
"True","168915cc-3a1e-4f38-8e34-637c3d52e045","Windows","10.0.17134.1304","PMSCYUL3PWKS016","ServerAd","2/26/2020 01:40:21"
"True","1d997bf0-d1bb-41d1-9eee-1e0fdb4f8b79","IPhone","13.3.1","iPhone","Workplace","6/4/2020 05:27:53"
"True","0502a1a0-3bff-413c-b615-291171d0da2a","Windows","10.0.19041.867","PMSCYUL1PLAP193","ServerAd","4/12/2021 14:53:51"
"True","dd933f76-5a43-4bf6-a37f-d50748ce67b3","IPhone","12.4.1","iPhone","Workplace","10/21/2020 00:29:05"
"True","0dc810b3-fb02-4683-99dd-41e1c98970b7","Windows","10.0.15063.0","LAPROY-5N704H2","Workplace","3/6/2018 11:52:23"
"False","d3460351-e78b-4753-abfe-6f7ec57ec410","IPhone","12.1.4","iPhone JS","Workplace","6/21/2019 01:22:56"
"True","c1c13f74-a368-44ca-8abd-d2a389d53d56","IPhone","11.3.1","Patrizia?s iPhone","Workplace","10/31/2019 13:39:55"
"True","1b83fc74-c8d0-453b-98a4-b3ddf4c74cb0","Windows 10 Enterprise 2016 LTSB","10.0 (14393)","PMSCYUL1DLAC001","ServerAd","8/8/2019 02:27:28"
"True","723af8c0-059e-4feb-b1ff-c9879a5f4c55","IPhone","12.4.1","iPhone","Workplace","9/13/2019 21:31:38"
"True","b593b7d8-49b0-4f88-875b-980fde7759e4","IPad","12.2","iPad (6)","Workplace","5/12/2019 09:31:01"
"True","d8cfd02d-eb5a-4c2b-8b4c-b79b8397e992","Windows","10.0.18363.1198","PMSCYUL1PWKS057","ServerAd","2/1/2022 22:09:00"
"True","d022b19d-d08d-4843-b1ee-086289052cf5","IPhone","12.1.4","Tobias","Workplace","3/4/2019 19:41:42"
"True","35e8ac11-79c0-4bb1-9cd2-e868197cc05c","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP301","ServerAd","4/27/2021 18:39:54"
"True","8c83226d-3a25-42b9-8bf3-a01c1a3dac3d","IPad","14.4.2","Jeffrey?s iPad","Workplace","5/24/2021 04:28:53"
"True","c202b9f0-8276-4d0f-a919-f198465e34f8","IPhone","12.4","iPhone","Workplace","6/19/2020 14:38:47"
"True","a1806089-3e34-474c-b2e3-749ba98211ed","Windows","10.0.17134.765","PMSCYUL1PLAP558",,
"True","181e386b-30aa-42af-8483-4d8f003aa24d","Windows","10.0.17134.648","PMSCYUL1PLAP694",,
"True","7e3db804-cbae-451c-9a98-27bfc7ed1b60","Android","10","samsungSM-A207M","Workplace","10/8/2021 02:59:56"
"True","463fa004-bdb6-4172-baee-65012fdc2183","IPhone","13.3","Mamie's iPhone","Workplace","1/5/2020 22:28:30"
"True","ab42aba6-ac11-4183-b8e3-3a3dc16a526e","Windows","10.0.15063.0","PMSCYUL1PLAP802","Workplace","9/25/2018 13:55:26"
"True","a8540474-addf-4d5f-a989-e19170b6cbb0","IPhone","13.1.3","Genevieve","Workplace","1/30/2020 16:31:28"
"True","e0bfaa7e-6b3e-46a6-a95d-3600e7273a6d","Windows","10.0.19042.1110","Teguar-058","ServerAd","7/30/2021 12:23:36"
"True","f1614f8f-48b9-4ead-b7bd-35df356dfeae","IPad","14.4","Jean-Francois?s iPad",,
"True","b4e9a158-ef34-485a-ad4b-b0b49a8a73c1","IPhone","12.2","Sebastien?s iPhone","Workplace","4/22/2019 14:34:49"
"True","27b17626-a60c-49d9-b0d5-e12e430b3d28","Windows","10.0.19043.1237","PMSCYUL1PLAP627","ServerAd","11/15/2021 14:24:29"
"True","24d08f78-40c3-44ba-9f13-464007e200df","iOS","13.7","iPhone de Veronique","Workplace","6/15/2021 08:08:56"
"True","e665eea7-01b3-4592-9b51-d6a1bae099cd","WindowsPhone","10.0.15254.600","Mseverin_WindowsPhone_7/29/2019_10:16 PM","Workplace","1/22/2022 15:22:54"
"True","2aeaf06b-4ba0-4d2f-925e-8e887c640e73","Windows","10.0.17134.523","PMSCYUL1PLAP608",,
"True","9fcaba2d-7f26-4dbb-937e-63fa7610b399","Windows","10.0.19042.928","Teguar-003","ServerAd","5/31/2021 13:17:03"
"True","b6f2e755-f6db-4cca-9d9c-246a60613136","IPhone","15.2","Marc?s iPhone",,
"True","bd0b541d-fc81-4702-b01a-1b8e97a48bde","Windows","10.0.18363.0","PHMNLNB55912","Workplace","9/23/2021 00:33:28"
"True","c95061c0-272d-47f6-8698-a4f2efccc867","Windows","10.0.19041.746","PMSCYUL1PWKS043","ServerAd","1/30/2021 11:28:13"
"True","38d03e24-e23f-4d6a-be99-2b91d8ff4898","IPhone","15.1.1","iPhone",,
"True","9019cbf6-b40e-4679-bed2-e8621c2c2cbd","Android","8.0.0","samsungSM-G935W8","Workplace","1/26/2021 15:36:24"
"True","b6d01972-3045-47bb-ba96-ed6980eac7ed","IPhone","12.3.1","Vincent Robert","Workplace","5/30/2019 03:31:13"
"True","d2a5e98d-298e-4c95-8685-050d987d85e1","IPad","12.1.1","Elizabeth?s iPad","Workplace","1/8/2021 13:03:53"
"True","e62a7870-ac9c-4481-8abc-fcc7902d2314","Windows","10.0.19042.685","MSDN-WIN-10","Workplace","5/7/2021 17:08:23"
"True","db8f203f-1c4d-4df3-a678-c52ea2dbda8d","Windows","10.0.15063.0","PMSCYUL1PLAP366","Workplace","7/22/2018 23:13:08"
"False","0d0c97b7-2b3e-4251-a526-8aaf5c973768","Windows","10.0.19041.450","DESKTOP-ADGGRUO","Workplace","8/24/2020 13:21:19"
"True","073fbc2f-ff56-4f28-a0a4-ed236ea7d232","IPhone","13.6.1","Chris?s IPhone","Workplace","8/26/2020 22:25:34"
"True","563996f0-7de3-4d7e-8525-df4bc51c67b6","Windows","10.0.15063.0","PHARMAS-5AAA19B","Workplace","3/31/2018 01:47:01"
"True","e8c5fef8-29a0-4081-8eda-60ec0e4f21d8","Windows","10.0.17134.706","PMSCYUL1PLAP519",,
"True","cfe1dc97-b3f0-4dd4-95cd-15eb64bc1c3c","Windows","10.0.17134.829","PMSCYUL1PLAP495",,
"True","1f87038c-9606-42c4-b325-cb1fb230a411","Windows","10.0.19042.1165","PMSCYUL3PWKS025","ServerAd",
"True","c86f5bfd-f169-4ccd-890e-17bf1ec54783","IPhone","14.6","Rishil?s iPhone",,
"True","4544bb92-7148-4db7-aae0-2c573b17c843","Windows 10 Enterprise","10.0 (15063)","PMSCYUL3PWKS005","ServerAd","8/8/2019 15:09:18"
"True","f5cddd23-ea8c-4deb-8a3c-1bde98558a19","IPhone","15.4.1","iPhone Juliette C. (2)",,
"True","cdef1794-7463-4d58-a2e4-cccfb2890f6b","iOS","14.4","iPhone de Srephane","Workplace","11/1/2021 11:03:43"
"True","71d45a0e-6cbe-4fc1-9506-7810fd4ac931","IPad","13.5.1","iPad (5)","Workplace","6/19/2020 14:29:03"
"True","f8c51479-05c7-47a7-9177-6bee89b121f7","Windows","10.0.15063.0","PHARMAS-DBSUBG6","Workplace","4/26/2018 21:56:54"
"True","4dcf665c-fcc6-49e7-a708-59c27c1f230f","IPhone","12.4.4","Eddy?s iPhone","Workplace","1/31/2020 21:18:21"
"True","d94209ec-3f5d-4b81-933c-2d1d03aeebf1","Windows","10.0.17134.648","PMSCYUL1PLAP291",,
"True","ccc3d754-0181-4608-b0a4-0d3622d88b90","IPhone","14.4","David?s iPhone","Workplace","2/24/2021 21:36:44"
"True","a4e3f8fa-d3b2-4980-b571-a192feb82f99","IPhone","12.4","iPhone de Vincent","Workplace","8/6/2019 16:33:05"
"True","e1b983e0-32c9-471c-b6dc-8b9e5dab2c04","Windows","10.0.17134.885","PMSCYUL1PLAP891",,
"True","b09dc5a4-bd71-47b9-a359-ed469a1d6f3e","Windows","10.0.19041.630","291-nbk-alavall","Workplace","2/25/2021 16:15:25"
"True","fcc168ae-57bf-487d-9736-1cd3d6768748","IPad","13.3.1","Marie-Christine?s iPad","Workplace","3/9/2020 12:45:26"
"True","ae572537-732e-4df9-aa21-f56ddf626ecf","Windows","10.0.15063.0","PMSCYUL1PLAP612","Workplace","8/1/2018 12:50:27"
"True","987daa9e-4998-4c86-976d-507226a82030","Windows","10.0.19041.388","DESKTOP-OU7NV3K","Workplace","8/2/2020 09:21:04"
"True","1da03334-d4d0-4680-be63-8e24f7a24920","Windows","10.0.15063.0","PHARMAS-8P6KGJP","Workplace","12/5/2017 17:12:40"
"True","c7256704-a3e3-480d-9aa8-09428eb4f9cd","Windows 10 Enterprise","10.0 (17134)","PHARMAS-CNJUB3O","ServerAd","5/1/2019 14:23:28"
"True","ad218b62-59b6-48b0-a074-a283fe3a3948","IPhone","13.6.1","Francois?s iPhone","Workplace","9/11/2020 22:22:19"
"True","f992550d-6cd2-4d88-8ada-1a487033eb29","IPhone","14.4.2","Jeffrey?s iPhone","Workplace","1/5/2022 05:05:48"
"True","d8334470-ea9e-439c-ad33-88ad0e722627","Windows","10.0.15063.0","PMSCYUL1PLAP009","Workplace","11/7/2017 19:03:27"
"True","352b4564-5652-4838-8319-56630259e421","IPhone","11.3","Carrie's iPhone (2)","Workplace","7/1/2020 12:28:27"
"True","f9fafd45-22d4-41e5-96af-cf5bc4821d36","Windows","10.0.17134.706","PMSCYUL1PLAP821",,
"True","ef330862-ba89-4f66-ac55-77c7b87caa0a","iOS","14.4","Marie?s iPhone","Workplace","7/27/2021 22:44:14"
"True","e12a789b-b762-4e67-a906-861f440a60e1","IPhone","14.3","iPhone","Workplace","12/28/2020 16:45:54"
"True","0a3a70b3-d850-4281-8cf4-79ac1ee7ba4e","Windows","10.0.15063.0","PMSCYUL1PLAP890","Workplace","11/1/2018 06:55:37"
"True","2f1c127c-e119-4df1-9f9b-2e98654386e9","IPhone","14.1","sthomas1_IPhone_5/2/2021_12:00 AM","Workplace","5/17/2021 15:02:12"
"True","cf3b7fb9-3725-48e5-b9f6-89b056a1d93d","IPad","12.4.1","wpalmer?s iPad","Workplace","10/11/2019 01:30:07"
"True","b821c249-70ae-49bc-9ad7-0d6710172e57","Android","9","samsungSM-G950W","Workplace","1/30/2021 22:28:28"
"True","36d8d5f8-dd8d-47e1-96ee-f396567e228b","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP319","ServerAd","1/25/2020 02:54:02"
"True","c81d8317-594e-4296-a7c7-d4869977fb53","IPhone","12.3.1","Admin?s iPhone","Workplace","6/28/2019 11:30:39"
"True","d6d5c652-6201-4310-a690-ad5be4a17e91","IPhone","12.1.4","iPhone de Patrick","Workplace","3/20/2019 15:34:47"
"True","d31c72b3-2e8c-4a0b-9666-ef8b605b2cf6","IPad","13.3","Carmine?s iPad","Workplace","1/27/2020 12:52:16"
"True","3599a060-6961-43fe-b562-5e599ddf4bc1","Windows","10.0.19042.1110","PMSCYUL1PLAP612","ServerAd","8/29/2021 01:13:11"
"True","44ce11e9-9d10-4750-843b-64409741baa5","Windows","10.0.19043.1348","PMSCYUL1PLAP936","ServerAd","3/15/2022 12:11:14"
"True","cb0ff4a0-d6bf-4a6d-b40e-433a494ce656","IPhone","14.4","iPhone","Workplace","2/24/2021 21:43:49"
"True","86f4d1bf-19c6-4648-9705-d77e1a2fd1b7","Android","9","samsungSM-A107M","Workplace","5/10/2021 20:42:50"
"True","ed685e82-30a6-4d4f-b0b1-1f381f69e027","IPhone","14.3","iPhone","Workplace","12/31/2020 17:08:59"
"True","64c73f84-d3cf-46bb-bc13-70e414732bf8","IPhone","14.4","Nicole?s iPhone",,
"True","4eccda32-93fa-4b0d-aeb7-3a71b782364a","Windows","10.0.15063.0","PMSCYUL1PLAP546","Workplace","9/5/2018 17:47:51"
"True","8d101701-3383-40fa-b8b3-2081e58b6f58","iOS","14.3","Salim?s iphone","Workplace","11/20/2021 05:28:09"
"True","b9a12a42-e61f-4bab-a773-95dd5c2a74e6","Windows","10.0.19041.928","PMSCYUL3PLAP103",,
